"","year","date","block","plot","treatment","moose.cage","trap.type","trap.num","genus","species","code","abundance"
"1659",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","17","Myrmica","AF-smi","myrsmi",6
"1660",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","18","Camponotus","novaeboracensis","camnov",1
"1661",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","18","Camponotus","pennsylvanicus","campen",1
"1662",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","18","Formica","subsericea","forsub3",4
"1663",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","19","Aphaenogaster","picea","aphpic",3
"1664",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","19","Formica","subsericea","forsub3",1
"1665",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","2","Aphaenogaster","fulva","aphful",4
"1666",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","2","Aphaenogaster","picea","aphpic",4
"1667",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","2","Camponotus","pennsylvanicus","campen",1
"1668",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","2","Formica","subsericea","forsub3",6
"1669",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","20","Aphaenogaster","picea","aphpic",6
"1670",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","20","Temnothorax","longispinosus","temlon",1
"1671",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","21","Camponotus","novaeboracensis","camnov",1
"1672",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","21","Formica","incerta","forinc",1
"1673",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","21","Formica","subsericea","forsub3",6
"1674",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","21","Myrmica","AF-scu","myrscu",1
"1675",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","22","Aphaenogaster","picea","aphpic",1
"1676",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","22","Camponotus","pennsylvanicus","campen",2
"1677",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","22","Formica","subsericea","forsub3",2
"1678",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","22","Myrmica","AF-smi","myrsmi",4
"1679",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","23","Aphaenogaster","picea","aphpic",5
"1680",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","23","Camponotus","pennsylvanicus","campen",1
"1681",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","24","Aphaenogaster","picea","aphpic",4
"1682",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","24","Camponotus","pennsylvanicus","campen",4
"1683",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","24","Formica","subsericea","forsub3",2
"1684",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","24","Myrmica","punctiventris","myrpun",1
"1685",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","25","Aphaenogaster","picea","aphpic",2
"1686",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","25","Camponotus","pennsylvanicus","campen",2
"1687",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","25","Formica","subsericea","forsub3",1
"1688",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","25","Temnothorax","longispinosus","temlon",1
"1689",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","3","Formica","subsericea","forsub3",2
"1690",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","3","Tapinoma","sessile","tapses",1
"1691",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","3","Temnothorax","longispinosus","temlon",1
"1692",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","4","Aphaenogaster","picea","aphpic",6
"1693",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","4","Camponotus","novaeboracensis","camnov",1
"1694",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","5","Aphaenogaster","fulva","aphful",3
"1695",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","5","Camponotus","pennsylvanicus","campen",2
"1696",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","5","Formica","subsericea","forsub3",1
"1697",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","6","Aphaenogaster","picea","aphpic",2
"1698",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","7","Aphaenogaster","picea","aphpic",2
"1699",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","8","Aphaenogaster","fulva","aphful",1
"1700",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","8","Camponotus","pennsylvanicus","campen",2
"1701",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","8","Formica","subsericea","forsub3",12
"1702",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","9","Aphaenogaster","picea","aphpic",2
"1703",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","9","Camponotus","novaeboracensis","camnov",1
"1704",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","9","Camponotus","pennsylvanicus","campen",2
"1705",2013,"2013-07-17","Ridge",4,"Logged","Exterior","pitfall","9","Formica","subsericea","forsub3",1
"1706",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","1","Aphaenogaster","picea","aphpic",3
"1707",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","1","Camponotus","pennsylvanicus","campen",3
"1708",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","1","Temnothorax","longispinosus","temlon",3
"1709",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","10","Aphaenogaster","fulva","aphful",3
"1710",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","10","Aphaenogaster","picea","aphpic",3
"1711",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","10","Formica","neogagates","forneo1",1
"1712",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","10","Formica","subsericea","forsub3",1
"1713",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","11","Aphaenogaster","picea","aphpic",2
"1714",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","11","Camponotus","pennsylvanicus","campen",1
"1715",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","11","Formica","subsericea","forsub3",1
"1716",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","12","Aphaenogaster","fulva","aphful",1
"1717",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","12","Camponotus","pennsylvanicus","campen",3
"1718",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","12","Formica","subintegra","forsub2",1
"1719",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","13","Aphaenogaster","fulva","aphful",3
"1720",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","13","Aphaenogaster","picea","aphpic",3
"1721",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","14","Aphaenogaster","fulva","aphful",6
"1722",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","14","Aphaenogaster","picea","aphpic",6
"1723",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","14","Formica","subsericea","forsub3",1
"1724",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","15","Aphaenogaster","picea","aphpic",2
"1725",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","15","Camponotus","pennsylvanicus","campen",1
"1726",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","15","Formica","subsericea","forsub3",1
"1727",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","16","Aphaenogaster","picea","aphpic",1
"1728",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","17","Camponotus","pennsylvanicus","campen",10
"1729",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","17","Formica","subsericea","forsub3",1
"1730",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","18","Aphaenogaster","picea","aphpic",3
"1731",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","19","Aphaenogaster","picea","aphpic",2
"1732",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","19","Camponotus","pennsylvanicus","campen",6
"1733",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","2","Aphaenogaster","fulva","aphful",1
"1734",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","2","Camponotus","pennsylvanicus","campen",2
"1735",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","20","Aphaenogaster","fulva","aphful",3
"1736",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","20","Formica","subintegra","forsub2",2
"1737",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","21","Aphaenogaster","picea","aphpic",1
"1738",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","21","Camponotus","pennsylvanicus","campen",1
"1739",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","22","Aphaenogaster","picea","aphpic",2
"1740",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","22","Camponotus","pennsylvanicus","campen",2
"1741",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","23","Aphaenogaster","fulva","aphful",2
"1742",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","23","Aphaenogaster","picea","aphpic",2
"1743",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","23","Camponotus","pennsylvanicus","campen",3
"1744",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","24","Aphaenogaster","picea","aphpic",1
"1745",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","25","Aphaenogaster","fulva","aphful",4
"1746",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","25","Aphaenogaster","picea","aphpic",4
"1747",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","25","Camponotus","novaeboracensis","camnov",1
"1748",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","3","Aphaenogaster","picea","aphpic",2
"1749",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","3","Camponotus","pennsylvanicus","campen",2
"1750",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","3","Formica","subintegra","forsub2",1
"1751",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","4","Aphaenogaster","fulva","aphful",3
"1752",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","4","Formica","subsericea","forsub3",2
"1753",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","5","Aphaenogaster","fulva","aphful",2
"1754",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","5","Aphaenogaster","picea","aphpic",2
"1755",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","5","Camponotus","novaeboracensis","camnov",3
"1756",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","5","Camponotus","pennsylvanicus","campen",4
"1757",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","5","Formica","subsericea","forsub3",4
"1758",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","5","Lasius","americanus","lasame",1
"1759",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","6","Aphaenogaster","picea","aphpic",1
"1760",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","6","Camponotus","pennsylvanicus","campen",1
"1761",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","7","Aphaenogaster","fulva","aphful",4
"1762",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","7","Aphaenogaster","picea","aphpic",4
"1763",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","7","Camponotus","pennsylvanicus","campen",1
"1764",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","7","Formica","subsericea","forsub3",2
"1765",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","8","Aphaenogaster","picea","aphpic",2
"1766",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","8","Camponotus","pennsylvanicus","campen",1
"1767",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","8","Formica","subintegra","forsub2",1
"1768",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","8","Formica","subsericea","forsub3",1
"1769",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","9","Aphaenogaster","fulva","aphful",5
"1770",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","9","Aphaenogaster","picea","aphpic",5
"1771",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","9","Formica","subintegra","forsub2",3
"1772",2013,"2013-07-17","Ridge",4,"Logged","Interior","pitfall","9","Formica","subsericea","forsub3",2
"1773",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","1","Aphaenogaster","picea","aphpic",2
"1774",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","10","Aphaenogaster","picea","aphpic",2
"1775",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","11","Aphaenogaster","picea","aphpic",2
"1776",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","11","Camponotus","pennsylvanicus","campen",1
"1777",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","11","Lasius","americanus","lasame",1
"1778",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","11","Temnothorax","longispinosus","temlon",1
"1779",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","13","Myrmica","punctiventris","myrpun",1
"1780",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","14","Aphaenogaster","picea","aphpic",2
"1781",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","15","Aphaenogaster","picea","aphpic",1
"1782",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","16","Aphaenogaster","picea","aphpic",3
"1783",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","18","Camponotus","pennsylvanicus","campen",1
"1784",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","18","Formica","subsericea","forsub3",1
"1785",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","19","Aphaenogaster","picea","aphpic",2
"1786",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","23","Aphaenogaster","picea","aphpic",3
"1787",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","23","Camponotus","pennsylvanicus","campen",1
"1788",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","3","Aphaenogaster","picea","aphpic",4
"1789",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","3","Camponotus","pennsylvanicus","campen",4
"1790",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","4","Aphaenogaster","fulva","aphful",2
"1791",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","4","Camponotus","pennsylvanicus","campen",3
"1792",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","4","Temnothorax","longispinosus","temlon",1
"1793",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","5","Aphaenogaster","picea","aphpic",7
"1794",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","5","Camponotus","pennsylvanicus","campen",1
"1795",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","6","Aphaenogaster","picea","aphpic",4
"1796",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","6","Camponotus","pennsylvanicus","campen",1
"1797",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","8","Aphaenogaster","picea","aphpic",1
"1798",2013,"2013-07-17","Ridge",5,"Girdled","Exterior","pitfall","8","Camponotus","pennsylvanicus","campen",1
"1799",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","1","Formica","aserva","forase",1
"1800",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","10","Aphaenogaster","picea","aphpic",2
"1801",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","11","Aphaenogaster","picea","aphpic",2
"1802",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","12","Aphaenogaster","picea","aphpic",5
"1803",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","12","Camponotus","pennsylvanicus","campen",5
"1804",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","12","Formica","subsericea","forsub3",5
"1805",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","13","Aphaenogaster","picea","aphpic",5
"1806",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","15","Aphaenogaster","picea","aphpic",2
"1807",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","16","Aphaenogaster","picea","aphpic",1
"1808",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","17","Lasius","americanus","lasame",1
"1809",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","19","Aphaenogaster","picea","aphpic",1
"1810",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","2","Formica","subsericea","forsub3",1
"1811",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","20","Aphaenogaster","picea","aphpic",2
"1812",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","21","Aphaenogaster","fulva","aphful",6
"1813",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","21","Aphaenogaster","picea","aphpic",6
"1814",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","21","Temnothorax","longispinosus","temlon",1
"1815",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","22","Aphaenogaster","picea","aphpic",2
"1816",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","22","Camponotus","pennsylvanicus","campen",1
"1817",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","23","Aphaenogaster","picea","aphpic",1
"1818",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","23","Camponotus","pennsylvanicus","campen",3
"1819",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","23","Temnothorax","longispinosus","temlon",1
"1820",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","24","Temnothorax","longispinosus","temlon",1
"1821",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","25","Leptothorax","canadensis","lepcan",1
"1822",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","3","Aphaenogaster","picea","aphpic",1
"1823",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","3","Camponotus","pennsylvanicus","campen",3
"1824",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","3","Formica","subsericea","forsub3",1
"1825",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","4","Aphaenogaster","picea","aphpic",2
"1826",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","4","Camponotus","pennsylvanicus","campen",3
"1827",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","5","Aphaenogaster","fulva","aphful",1
"1828",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","7","Aphaenogaster","picea","aphpic",1
"1829",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","7","Camponotus","pennsylvanicus","campen",3
"1830",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","7","Formica","aserva","forase",1
"1831",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","8","Aphaenogaster","picea","aphpic",3
"1832",2013,"2013-07-17","Ridge",5,"Girdled","Interior","pitfall","8","Camponotus","pennsylvanicus","campen",1
